,intercalation_Element_1,intercalation_Element_2,intercalation_Element_3,intercalation_Element_4,intercalation_Element_5,intercalation_Element_6,intercalation_Element_7,intercalation_ion
554,0.5926203,0.5926203,0.5977446,0.38898298,0.38898298,0.38898298,0.50029844,0.37432775
555,0.5926203,0.5926203,0.5977446,0.38898298,0.38898298,0.38898298,0.50029844,0.5926203
556,0.5926203,0.5926203,0.5977446,0.38898298,0.38898298,0.38898298,0.50029844,0.31498703
557,0.5926203,0.5926203,0.5977446,0.38898298,0.38898298,0.38898298,0.50029844,0.41992307
558,0.5926203,0.5926203,0.5977446,0.38898298,0.38898298,0.38898298,0.50029844,0.5016584
559,0.5926203,0.5926203,0.5977446,0.38898298,0.38898298,0.38898298,0.50029844,0.24211639
560,0.68533975,0.68533975,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.68533975
561,0.68533975,0.68533975,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.4386638
562,0.68533975,0.68533975,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.37432775
563,0.68533975,0.68533975,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.5926203
564,0.68533975,0.68533975,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.31498703
565,0.68533975,0.68533975,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.41992307
566,0.68533975,0.68533975,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.5016584
567,0.68533975,0.68533975,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.24211639
568,0.5926203,0.5926203,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.68533975
569,0.5926203,0.5926203,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.4386638
570,0.5926203,0.5926203,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.37432775
571,0.5926203,0.5926203,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.5926203
572,0.5926203,0.5926203,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.31498703
573,0.5926203,0.5926203,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.41992307
574,0.5926203,0.5926203,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.5016584
575,0.5926203,0.5926203,0.34055263,0.50029844,0.50029844,0.50029844,0.15702268,0.24211639
576,0.37432775,0.37432775,0.3941247,0.24211639,0.24211639,0.38898298,0.38898298,0.68533975
577,0.37432775,0.37432775,0.3941247,0.24211639,0.24211639,0.38898298,0.38898298,0.4386638
578,0.37432775,0.37432775,0.3941247,0.24211639,0.24211639,0.38898298,0.38898298,0.37432775
579,0.37432775,0.37432775,0.3941247,0.24211639,0.24211639,0.38898298,0.38898298,0.5926203
580,0.37432775,0.37432775,0.3941247,0.24211639,0.24211639,0.38898298,0.38898298,0.31498703
581,0.37432775,0.37432775,0.3941247,0.24211639,0.24211639,0.38898298,0.38898298,0.41992307
582,0.37432775,0.37432775,0.3941247,0.24211639,0.24211639,0.38898298,0.38898298,0.5016584
583,0.37432775,0.37432775,0.3941247,0.24211639,0.24211639,0.38898298,0.38898298,0.24211639
584,0.5304877,0.5304877,0.3941247,0.24211639,0.24211639,0.24211639,0.50029844,0.68533975
585,0.5304877,0.5304877,0.3941247,0.24211639,0.24211639,0.24211639,0.50029844,0.4386638
586,0.5304877,0.5304877,0.3941247,0.24211639,0.24211639,0.24211639,0.50029844,0.37432775
587,0.5304877,0.5304877,0.3941247,0.24211639,0.24211639,0.24211639,0.50029844,0.5926203
588,0.5304877,0.5304877,0.3941247,0.24211639,0.24211639,0.24211639,0.50029844,0.31498703
589,0.5304877,0.5304877,0.3941247,0.24211639,0.24211639,0.24211639,0.50029844,0.41992307
590,0.5304877,0.5304877,0.3941247,0.24211639,0.24211639,0.24211639,0.50029844,0.5016584
591,0.5304877,0.5304877,0.3941247,0.24211639,0.24211639,0.24211639,0.50029844,0.24211639
592,0.37432775,0.37432775,0.5977446,0.50029844,0.50029844,0.15702268,0.38898298,0.68533975
593,0.37432775,0.37432775,0.5977446,0.50029844,0.50029844,0.15702268,0.38898298,0.4386638
594,0.37432775,0.37432775,0.5977446,0.50029844,0.50029844,0.15702268,0.38898298,0.37432775
595,0.37432775,0.37432775,0.5977446,0.50029844,0.50029844,0.15702268,0.38898298,0.5926203
596,0.37432775,0.37432775,0.5977446,0.50029844,0.50029844,0.15702268,0.38898298,0.31498703
597,0.37432775,0.37432775,0.5977446,0.50029844,0.50029844,0.15702268,0.38898298,0.41992307
598,0.37432775,0.37432775,0.5977446,0.50029844,0.50029844,0.15702268,0.38898298,0.5016584
599,0.37432775,0.37432775,0.5977446,0.50029844,0.50029844,0.15702268,0.38898298,0.24211639
600,0.54667395,0.54667395,0.34055263,0.15702268,0.15702268,0.15702268,0.38898298,0.68533975
601,0.54667395,0.54667395,0.34055263,0.15702268,0.15702268,0.15702268,0.38898298,0.4386638
602,0.54667395,0.54667395,0.34055263,0.15702268,0.15702268,0.15702268,0.38898298,0.37432775
603,0.54667395,0.54667395,0.34055263,0.15702268,0.15702268,0.15702268,0.38898298,0.5926203
604,0.54667395,0.54667395,0.34055263,0.15702268,0.15702268,0.15702268,0.38898298,0.31498703
605,0.54667395,0.54667395,0.34055263,0.15702268,0.15702268,0.15702268,0.38898298,0.41992307
606,0.54667395,0.54667395,0.34055263,0.15702268,0.15702268,0.15702268,0.38898298,0.5016584
607,0.54667395,0.54667395,0.34055263,0.15702268,0.15702268,0.15702268,0.38898298,0.24211639
608,0.37432775,0.37432775,0.34055263,0.24211639,0.38898298,0.50029844,0.15702268,0.68533975
609,0.37432775,0.37432775,0.34055263,0.24211639,0.38898298,0.50029844,0.15702268,0.4386638
610,0.37432775,0.37432775,0.34055263,0.24211639,0.38898298,0.50029844,0.15702268,0.37432775
611,0.37432775,0.37432775,0.34055263,0.24211639,0.38898298,0.50029844,0.15702268,0.5926203
612,0.37432775,0.37432775,0.34055263,0.24211639,0.38898298,0.50029844,0.15702268,0.31498703
613,0.37432775,0.37432775,0.34055263,0.24211639,0.38898298,0.50029844,0.15702268,0.41992307
614,0.37432775,0.37432775,0.34055263,0.24211639,0.38898298,0.50029844,0.15702268,0.5016584
615,0.37432775,0.37432775,0.34055263,0.24211639,0.38898298,0.50029844,0.15702268,0.24211639
616,0.54667395,0.54667395,0.5977446,0.50029844,0.50029844,0.15702268,0.15702268,0.68533975
617,0.54667395,0.54667395,0.5977446,0.50029844,0.50029844,0.15702268,0.15702268,0.4386638
618,0.54667395,0.54667395,0.5977446,0.50029844,0.50029844,0.15702268,0.15702268,0.37432775
619,0.54667395,0.54667395,0.5977446,0.50029844,0.50029844,0.15702268,0.15702268,0.5926203
620,0.54667395,0.54667395,0.5977446,0.50029844,0.50029844,0.15702268,0.15702268,0.31498703
621,0.54667395,0.54667395,0.5977446,0.50029844,0.50029844,0.15702268,0.15702268,0.41992307
622,0.54667395,0.54667395,0.5977446,0.50029844,0.50029844,0.15702268,0.15702268,0.5016584
623,0.54667395,0.54667395,0.5977446,0.50029844,0.50029844,0.15702268,0.15702268,0.24211639
624,0.5304877,0.5304877,0.34055263,0.24211639,0.24211639,0.24211639,0.15702268,0.68533975
625,0.5304877,0.5304877,0.34055263,0.24211639,0.24211639,0.24211639,0.15702268,0.4386638
626,0.5304877,0.5304877,0.34055263,0.24211639,0.24211639,0.24211639,0.15702268,0.37432775
627,0.5304877,0.5304877,0.34055263,0.24211639,0.24211639,0.24211639,0.15702268,0.5926203
628,0.5304877,0.5304877,0.34055263,0.24211639,0.24211639,0.24211639,0.15702268,0.31498703
629,0.5304877,0.5304877,0.34055263,0.24211639,0.24211639,0.24211639,0.15702268,0.41992307
630,0.5304877,0.5304877,0.34055263,0.24211639,0.24211639,0.24211639,0.15702268,0.5016584
631,0.5304877,0.5304877,0.34055263,0.24211639,0.24211639,0.24211639,0.15702268,0.24211639
632,0.5304877,0.5304877,0.5977446,0.38898298,0.38898298,0.15702268,0.15702268,0.68533975
633,0.5304877,0.5304877,0.5977446,0.38898298,0.38898298,0.15702268,0.15702268,0.4386638
634,0.5304877,0.5304877,0.5977446,0.38898298,0.38898298,0.15702268,0.15702268,0.37432775
635,0.5304877,0.5304877,0.5977446,0.38898298,0.38898298,0.15702268,0.15702268,0.5926203
636,0.5304877,0.5304877,0.5977446,0.38898298,0.38898298,0.15702268,0.15702268,0.31498703
637,0.5304877,0.5304877,0.5977446,0.38898298,0.38898298,0.15702268,0.15702268,0.41992307
638,0.5304877,0.5304877,0.5977446,0.38898298,0.38898298,0.15702268,0.15702268,0.5016584
639,0.5304877,0.5304877,0.5977446,0.38898298,0.38898298,0.15702268,0.15702268,0.24211639
