,Tolerance Factor,HOMO_energy,LUMO_energy,stable_ion,solar_ion,photo_ion,MagpieData mean AtomicWeight,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mean GSvolume_pa,F,Adsorption energy(ev)
346,0.781184634,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,99.6788,4.571428571,152.2857143,2.258571429,0.822040816,46.78214286,0,-2.839820998
347,0.781184634,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,99.6788,4.571428571,152.2857143,2.258571429,0.822040816,46.78214286,0,-2.024826475
348,0.781184634,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,99.6788,4.571428571,152.2857143,2.258571429,0.822040816,46.78214286,0,1.449149644
349,0.781184634,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,99.6788,4.571428571,152.2857143,2.258571429,0.822040816,46.78214286,0,-4.922604798
350,0.781184634,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,99.6788,4.571428571,152.2857143,2.258571429,0.822040816,46.78214286,0,-0.49769957
351,0.781184634,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,99.6788,4.571428571,152.2857143,2.258571429,0.822040816,46.78214286,0.125,-3.763873228
352,0.814856386,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,113.2324148,4.857142857,159.1428571,2.25,0.834285714,53.93714286,0,-3.585963918
353,0.814856386,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,113.2324148,4.857142857,159.1428571,2.25,0.834285714,53.93714286,0,0.712497018
354,0.814856386,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,113.2324148,4.857142857,159.1428571,2.25,0.834285714,53.93714286,0,-3.10960854
355,0.814856386,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,113.2324148,4.857142857,159.1428571,2.25,0.834285714,53.93714286,0,-1.988023562
356,0.814856386,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,113.2324148,4.857142857,159.1428571,2.25,0.834285714,53.93714286,0,0.267880575
357,0.814856386,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,113.2324148,4.857142857,159.1428571,2.25,0.834285714,53.93714286,0,-5.670890481
358,0.814856386,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,113.2324148,4.857142857,159.1428571,2.25,0.834285714,53.93714286,0,-1.042678632
359,0.814856386,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,113.2324148,4.857142857,159.1428571,2.25,0.834285714,53.93714286,0.125,-3.320683492
360,0.714346782,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,84.87712571,4,133.1428571,2.087142857,0.654693878,32.60738095,0,-2.896874273
361,0.714346782,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,84.87712571,4,133.1428571,2.087142857,0.654693878,32.60738095,0,1.946509322
362,0.714346782,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,84.87712571,4,133.1428571,2.087142857,0.654693878,32.60738095,0,-3.263341069
363,0.714346782,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,84.87712571,4,133.1428571,2.087142857,0.654693878,32.60738095,0,-2.519109838
364,0.714346782,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,84.87712571,4,133.1428571,2.087142857,0.654693878,32.60738095,0,2.153486384
365,0.714346782,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,84.87712571,4,133.1428571,2.087142857,0.654693878,32.60738095,0,-3.5020574
366,0.714346782,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,84.87712571,4,133.1428571,2.087142857,0.654693878,32.60738095,0,-0.311828017
367,0.714346782,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,84.87712571,4,133.1428571,2.087142857,0.654693878,32.60738095,0.125,-6.673732386
368,0.777093459,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,89.46248837,4.285714286,144,2.072857143,0.671020408,36.22166667,0,-3.339728773
369,0.777093459,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,89.46248837,4.285714286,144,2.072857143,0.671020408,36.22166667,0,1.283746535
370,0.777093459,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,89.46248837,4.285714286,144,2.072857143,0.671020408,36.22166667,0,-2.911618234
371,0.777093459,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,89.46248837,4.285714286,144,2.072857143,0.671020408,36.22166667,0,-2.244245986
372,0.777093459,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,89.46248837,4.285714286,144,2.072857143,0.671020408,36.22166667,0,1.308457481
373,0.777093459,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,89.46248837,4.285714286,144,2.072857143,0.671020408,36.22166667,0,-4.087381641
374,0.777093459,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,89.46248837,4.285714286,144,2.072857143,0.671020408,36.22166667,0,-0.045381935
375,0.777093459,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,89.46248837,4.285714286,144,2.072857143,0.671020408,36.22166667,0.125,-4.868616741
376,0.863973473,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,94.06492571,4.571428571,154.5714286,2.041428571,0.706938776,48.75404762,0,-3.570042727
377,0.863973473,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,94.06492571,4.571428571,154.5714286,2.041428571,0.706938776,48.75404762,0,0.615274524
378,0.863973473,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,94.06492571,4.571428571,154.5714286,2.041428571,0.706938776,48.75404762,0,-3.000425173
379,0.863973473,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,94.06492571,4.571428571,154.5714286,2.041428571,0.706938776,48.75404762,0,-2.169208992
380,0.863973473,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,94.06492571,4.571428571,154.5714286,2.041428571,0.706938776,48.75404762,0,-0.063778507
381,0.863973473,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,94.06492571,4.571428571,154.5714286,2.041428571,0.706938776,48.75404762,0,-4.819501567
382,0.863973473,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,94.06492571,4.571428571,154.5714286,2.041428571,0.706938776,48.75404762,0,-0.690465708
383,0.863973473,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,94.06492571,4.571428571,154.5714286,2.041428571,0.706938776,48.75404762,0.125,-4.088727741
384,0.897760145,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,107.3133543,4.857142857,159.4285714,2.041428571,0.706938776,53.78714286,0,-3.6995217
385,0.897760145,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,107.3133543,4.857142857,159.4285714,2.041428571,0.706938776,53.78714286,0,0.499425599
386,0.897760145,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,107.3133543,4.857142857,159.4285714,2.041428571,0.706938776,53.78714286,0,-3.156836351
387,0.897760145,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,107.3133543,4.857142857,159.4285714,2.041428571,0.706938776,53.78714286,0,-1.991794827
388,0.897760145,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,107.3133543,4.857142857,159.4285714,2.041428571,0.706938776,53.78714286,0,-0.617390147
389,0.897760145,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,107.3133543,4.857142857,159.4285714,2.041428571,0.706938776,53.78714286,0,-5.108031851
390,0.897760145,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,107.3133543,4.857142857,159.4285714,2.041428571,0.706938776,53.78714286,0,-0.97442747
391,0.897760145,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,107.3133543,4.857142857,159.4285714,2.041428571,0.706938776,53.78714286,0.125,-3.602593513
392,0.933960151,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,120.8669691,5.142857143,166.2857143,2.032857143,0.716734694,60.94214286,0,-3.995653647
393,0.933960151,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,120.8669691,5.142857143,166.2857143,2.032857143,0.716734694,60.94214286,0,-0.083450109
394,0.933960151,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,120.8669691,5.142857143,166.2857143,2.032857143,0.716734694,60.94214286,0,-3.257371416
395,0.933960151,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,120.8669691,5.142857143,166.2857143,2.032857143,0.716734694,60.94214286,0,-2.272015647
396,0.933960151,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,120.8669691,5.142857143,166.2857143,2.032857143,0.716734694,60.94214286,0,-1.674917321
397,0.933960151,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,120.8669691,5.142857143,166.2857143,2.032857143,0.716734694,60.94214286,0,-3.89216521
398,0.933960151,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,120.8669691,5.142857143,166.2857143,2.032857143,0.716734694,60.94214286,0,-1.578579333
399,0.933960151,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,120.8669691,5.142857143,166.2857143,2.032857143,0.716734694,60.94214286,0.125,-3.219533915
400,0.630432552,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,91.45855429,4.142857143,135.8571429,2.08,0.662857143,34.07595238,0,-3.043420917
401,0.630432552,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,91.45855429,4.142857143,135.8571429,2.08,0.662857143,34.07595238,0,1.348589968
402,0.630432552,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,91.45855429,4.142857143,135.8571429,2.08,0.662857143,34.07595238,0,-3.508765594
403,0.630432552,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,91.45855429,4.142857143,135.8571429,2.08,0.662857143,34.07595238,0,-1.509997419
404,0.630432552,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,91.45855429,4.142857143,135.8571429,2.08,0.662857143,34.07595238,0,1.590966762
405,0.630432552,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,91.45855429,4.142857143,135.8571429,2.08,0.662857143,34.07595238,0,-4.046300787
406,0.630432552,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,91.45855429,4.142857143,135.8571429,2.08,0.662857143,34.07595238,0,0.110027942
407,0.630432552,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,91.45855429,4.142857143,135.8571429,2.08,0.662857143,34.07595238,0.125,-6.766782712
408,0.685808384,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,96.04391694,4.428571429,146.7142857,2.065714286,0.679183673,37.6902381,0,-3.755186833
409,0.685808384,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,96.04391694,4.428571429,146.7142857,2.065714286,0.679183673,37.6902381,0,1.123357933
410,0.685808384,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,96.04391694,4.428571429,146.7142857,2.065714286,0.679183673,37.6902381,0,-3.202380854
411,0.685808384,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,96.04391694,4.428571429,146.7142857,2.065714286,0.679183673,37.6902381,0,-1.867441781
412,0.685808384,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,96.04391694,4.428571429,146.7142857,2.065714286,0.679183673,37.6902381,0,0.7145222
413,0.685808384,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,96.04391694,4.428571429,146.7142857,2.065714286,0.679183673,37.6902381,0,-4.426068347
414,0.685808384,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,96.04391694,4.428571429,146.7142857,2.065714286,0.679183673,37.6902381,0,-0.511066085
415,0.685808384,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,96.04391694,4.428571429,146.7142857,2.065714286,0.679183673,37.6902381,0.125,-4.883217029
416,0.762482613,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,100.6463543,4.714285714,157.2857143,2.034285714,0.715102041,50.22261905,0,-3.794548876
417,0.762482613,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,100.6463543,4.714285714,157.2857143,2.034285714,0.715102041,50.22261905,0,0.310069093
418,0.762482613,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,100.6463543,4.714285714,157.2857143,2.034285714,0.715102041,50.22261905,0,-3.20444936
419,0.762482613,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,100.6463543,4.714285714,157.2857143,2.034285714,0.715102041,50.22261905,0,-2.397775014
420,0.762482613,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,100.6463543,4.714285714,157.2857143,2.034285714,0.715102041,50.22261905,0,-0.646758806
421,0.762482613,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,100.6463543,4.714285714,157.2857143,2.034285714,0.715102041,50.22261905,0,-5.28423727
422,0.762482613,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,100.6463543,4.714285714,157.2857143,2.034285714,0.715102041,50.22261905,0,-1.068761305
423,0.762482613,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,100.6463543,4.714285714,157.2857143,2.034285714,0.715102041,50.22261905,0.125,-3.846102305
424,0.792300369,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,113.8947829,5,162.1428571,2.034285714,0.715102041,55.25571429,0,-3.778757961
425,0.792300369,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,113.8947829,5,162.1428571,2.034285714,0.715102041,55.25571429,0,0.083589941
426,0.792300369,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,113.8947829,5,162.1428571,2.034285714,0.715102041,55.25571429,0,-3.126879175
427,0.792300369,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,113.8947829,5,162.1428571,2.034285714,0.715102041,55.25571429,0,-2.208251047
428,0.792300369,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,113.8947829,5,162.1428571,2.034285714,0.715102041,55.25571429,0,-1.133500626
429,0.792300369,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,113.8947829,5,162.1428571,2.034285714,0.715102041,55.25571429,0,-5.615487243
430,0.792300369,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,113.8947829,5,162.1428571,2.034285714,0.715102041,55.25571429,0,-1.411099095
431,0.792300369,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,113.8947829,5,162.1428571,2.034285714,0.715102041,55.25571429,0.125,-3.323739068
432,0.824247965,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,127.4483977,5.285714286,169,2.025714286,0.724897959,62.41071429,0,-4.064306744
433,0.824247965,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,127.4483977,5.285714286,169,2.025714286,0.724897959,62.41071429,0,-0.606153225
434,0.824247965,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,127.4483977,5.285714286,169,2.025714286,0.724897959,62.41071429,0,-3.382505205
435,0.824247965,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,127.4483977,5.285714286,169,2.025714286,0.724897959,62.41071429,0,-2.638980799
436,0.824247965,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,127.4483977,5.285714286,169,2.025714286,0.724897959,62.41071429,0,-2.188401622
437,0.824247965,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,127.4483977,5.285714286,169,2.025714286,0.724897959,62.41071429,0,-6.258671298
438,0.824247965,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,127.4483977,5.285714286,169,2.025714286,0.724897959,62.41071429,0,-2.045388142
439,0.824247965,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,127.4483977,5.285714286,169,2.025714286,0.724897959,62.41071429,0.125,-2.926091521
440,0.617414771,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,104.0999829,4.285714286,136.8571429,2.132857143,0.65877551,33.33666667,0,-3.316989417
441,0.617414771,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,104.0999829,4.285714286,136.8571429,2.132857143,0.65877551,33.33666667,0,0.416587415
442,0.617414771,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,104.0999829,4.285714286,136.8571429,2.132857143,0.65877551,33.33666667,0,-3.95060446
443,0.617414771,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,104.0999829,4.285714286,136.8571429,2.132857143,0.65877551,33.33666667,0,-3.288874495
444,0.617414771,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,104.0999829,4.285714286,136.8571429,2.132857143,0.65877551,33.33666667,0,1.872285546
445,0.617414771,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,104.0999829,4.285714286,136.8571429,2.132857143,0.65877551,33.33666667,0,-4.633142635
446,0.617414771,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,104.0999829,4.285714286,136.8571429,2.132857143,0.65877551,33.33666667,0,-0.904787285
447,0.617414771,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,104.0999829,4.285714286,136.8571429,2.132857143,0.65877551,33.33666667,0.125,-5.775736413
448,0.671647149,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,108.6853455,4.571428571,147.7142857,2.118571429,0.679183673,36.95095238,0,-3.6735151
449,0.671647149,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,108.6853455,4.571428571,147.7142857,2.118571429,0.679183673,36.95095238,0,0.81813289
450,0.671647149,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,108.6853455,4.571428571,147.7142857,2.118571429,0.679183673,36.95095238,0,-3.25716876
451,0.671647149,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,108.6853455,4.571428571,147.7142857,2.118571429,0.679183673,36.95095238,0,-2.08767269
452,0.671647149,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,108.6853455,4.571428571,147.7142857,2.118571429,0.679183673,36.95095238,0,-1.84506027
453,0.671647149,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,108.6853455,4.571428571,147.7142857,2.118571429,0.679183673,36.95095238,0,-4.98395128
454,0.671647149,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,108.6853455,4.571428571,147.7142857,2.118571429,0.679183673,36.95095238,0,-0.79706633
455,0.671647149,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,108.6853455,4.571428571,147.7142857,2.118571429,0.679183673,36.95095238,0.125,-4.42943892
456,0.746738135,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,113.2877829,4.857142857,158.2857143,2.087142857,0.724081633,49.48333333,0,-3.93326822
457,0.746738135,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,113.2877829,4.857142857,158.2857143,2.087142857,0.724081633,49.48333333,0,0.28093726
458,0.746738135,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,113.2877829,4.857142857,158.2857143,2.087142857,0.724081633,49.48333333,0,-3.24094263
459,0.746738135,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,113.2877829,4.857142857,158.2857143,2.087142857,0.724081633,49.48333333,0,-2.38105073
460,0.746738135,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,113.2877829,4.857142857,158.2857143,2.087142857,0.724081633,49.48333333,0,-0.43401691
461,0.746738135,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,113.2877829,4.857142857,158.2857143,2.087142857,0.724081633,49.48333333,0,-5.61925778
462,0.746738135,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,113.2877829,4.857142857,158.2857143,2.087142857,0.724081633,49.48333333,0,-1.19562479
463,0.746738135,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,113.2877829,4.857142857,158.2857143,2.087142857,0.724081633,49.48333333,0.125,-3.53650962
464,0.775940185,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,126.5362114,5.142857143,163.1428571,2.087142857,0.724081633,54.51642857,0,-3.96367056
465,0.775940185,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,126.5362114,5.142857143,163.1428571,2.087142857,0.724081633,54.51642857,0,-0.13691434
466,0.775940185,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,126.5362114,5.142857143,163.1428571,2.087142857,0.724081633,54.51642857,0,-3.31398576
467,0.775940185,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,126.5362114,5.142857143,163.1428571,2.087142857,0.724081633,54.51642857,0,-2.2727312
468,0.775940185,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,126.5362114,5.142857143,163.1428571,2.087142857,0.724081633,54.51642857,0,-1.269125
469,0.775940185,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,126.5362114,5.142857143,163.1428571,2.087142857,0.724081633,54.51642857,0,-6.05673102
470,0.775940185,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,126.5362114,5.142857143,163.1428571,2.087142857,0.724081633,54.51642857,0,-1.69335811
471,0.775940185,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,126.5362114,5.142857143,163.1428571,2.087142857,0.724081633,54.51642857,0.125,-3.07913861
472,0.807228095,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,140.0898263,5.428571429,170,2.078571429,0.736326531,61.67142857,0,-4.30445886
473,0.807228095,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,140.0898263,5.428571429,170,2.078571429,0.736326531,61.67142857,0,-0.71410464
474,0.807228095,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,140.0898263,5.428571429,170,2.078571429,0.736326531,61.67142857,0,-3.73375114
475,0.807228095,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,140.0898263,5.428571429,170,2.078571429,0.736326531,61.67142857,0,-2.55508241
476,0.807228095,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,140.0898263,5.428571429,170,2.078571429,0.736326531,61.67142857,0,-2.33855126
477,0.807228095,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,140.0898263,5.428571429,170,2.078571429,0.736326531,61.67142857,0,-6.69776263
478,0.807228095,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,140.0898263,5.428571429,170,2.078571429,0.736326531,61.67142857,0,-2.27567059
479,0.807228095,-0.267904,-0.267904,0.2955075,0.14519602,0.2255989,140.0898263,5.428571429,170,2.078571429,0.736326531,61.67142857,0.125,-2.62309955
480,0.762027696,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,25.50919744,2.428571429,91.71428571,2.834285714,1.309387755,15.38166667,0.5,-5.628848848
481,0.762027696,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,25.50919744,2.428571429,91.71428571,2.834285714,1.309387755,15.38166667,0.5,0.46119047
482,0.762027696,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,25.50919744,2.428571429,91.71428571,2.834285714,1.309387755,15.38166667,0.5,-5.788894863
483,0.762027696,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,25.50919744,2.428571429,91.71428571,2.834285714,1.309387755,15.38166667,0.5,-4.771051435
484,0.762027696,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,25.50919744,2.428571429,91.71428571,2.834285714,1.309387755,15.38166667,0.5,3.053174502
485,0.762027696,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,25.50919744,2.428571429,91.71428571,2.834285714,1.309387755,15.38166667,0.5,-4.350135228
486,0.762027696,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,25.50919744,2.428571429,91.71428571,2.834285714,1.309387755,15.38166667,0.5,-2.956228987
488,0.837949375,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,39.50572418,3.285714286,128.1428571,2.342857143,0.933877551,31.90642857,0,-3.037949263
489,0.837949375,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,39.50572418,3.285714286,128.1428571,2.342857143,0.933877551,31.90642857,0,3.110428896
490,0.837949375,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,39.50572418,3.285714286,128.1428571,2.342857143,0.933877551,31.90642857,0,-2.84855708
491,0.837949375,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,39.50572418,3.285714286,128.1428571,2.342857143,0.933877551,31.90642857,0,-1.390329103
492,0.837949375,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,39.50572418,3.285714286,128.1428571,2.342857143,0.933877551,31.90642857,0,2.112454689
493,0.837949375,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,39.50572418,3.285714286,128.1428571,2.342857143,0.933877551,31.90642857,0,-2.345213996
494,0.837949375,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,39.50572418,3.285714286,128.1428571,2.342857143,0.933877551,31.90642857,0,1.209911129
495,0.837949375,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,39.50572418,3.285714286,128.1428571,2.342857143,0.933877551,31.90642857,0.125,-6.400817426
496,0.804846797,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,61.78939313,3.857142857,142,2.315714286,0.964897959,45.7352381,0,-3.11754651
497,0.804846797,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,61.78939313,3.857142857,142,2.315714286,0.964897959,45.7352381,0,2.689901216
498,0.804846797,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,61.78939313,3.857142857,142,2.315714286,0.964897959,45.7352381,0,-2.2892919
499,0.804846797,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,61.78939313,3.857142857,142,2.315714286,0.964897959,45.7352381,0,-1.216871748
500,0.804846797,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,61.78939313,3.857142857,142,2.315714286,0.964897959,45.7352381,0,1.080513515
501,0.804846797,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,61.78939313,3.857142857,142,2.315714286,0.964897959,45.7352381,0,-3.650217045
502,0.804846797,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,61.78939313,3.857142857,142,2.315714286,0.964897959,45.7352381,0,-1.172353361
503,0.804846797,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,61.78939313,3.857142857,142,2.315714286,0.964897959,45.7352381,0.125,-4.425981741
504,0.695627775,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,69.19504286,3.857142857,135.7142857,2.228571429,0.835918367,34.415,0,-2.681618007
505,0.695627775,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,69.19504286,3.857142857,135.7142857,2.228571429,0.835918367,34.415,0,2.736257285
506,0.695627775,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,69.19504286,3.857142857,135.7142857,2.228571429,0.835918367,34.415,0,-3.338405201
507,0.695627775,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,69.19504286,3.857142857,135.7142857,2.228571429,0.835918367,34.415,0,-1.140728931
508,0.695627775,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,69.19504286,3.857142857,135.7142857,2.228571429,0.835918367,34.415,0,1.700994509
509,0.695627775,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,69.19504286,3.857142857,135.7142857,2.228571429,0.835918367,34.415,0,-3.88500145
510,0.695627775,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,69.19504286,3.857142857,135.7142857,2.228571429,0.835918367,34.415,0,0.5521624
511,0.695627775,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,69.19504286,3.857142857,135.7142857,2.228571429,0.835918367,34.415,0.125,-6.480617032
512,0.76547115,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,93.05458571,4.428571429,149.8571429,2.258571429,0.822040816,44.26559524,0,-3.33761558
513,0.76547115,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,93.05458571,4.428571429,149.8571429,2.258571429,0.822040816,44.26559524,0,1.705432562
514,0.76547115,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,93.05458571,4.428571429,149.8571429,2.258571429,0.822040816,44.26559524,0,-2.737731549
515,0.76547115,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,93.05458571,4.428571429,149.8571429,2.258571429,0.822040816,44.26559524,0,-1.591148288
516,0.76547115,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,93.05458571,4.428571429,149.8571429,2.258571429,0.822040816,44.26559524,0,1.76427147
