,adsorption_Element_1,adsorption_Element_2,adsorption_Element_3,adsorption_Element_4,adsorption_Element_5,adsorption_Element_6,adsorption_Element_7,adsorption_ion
544,0.36133814,0.36133814,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.36133814
545,0.36133814,0.36133814,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.26591527
546,0.36133814,0.36133814,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.36498734
547,0.36133814,0.36133814,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.4164021
548,0.36133814,0.36133814,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.20813037
549,0.36133814,0.36133814,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.3851021
550,0.36133814,0.36133814,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.29842925
551,0.36133814,0.36133814,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.24484506
552,0.4164021,0.4164021,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.36133814
553,0.4164021,0.4164021,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.26591527
554,0.4164021,0.4164021,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.36498734
555,0.4164021,0.4164021,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.4164021
556,0.4164021,0.4164021,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.20813037
557,0.4164021,0.4164021,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.3851021
558,0.4164021,0.4164021,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.29842925
559,0.4164021,0.4164021,0.33599147,0.34512785,0.34512785,0.34512785,0.36232153,0.24484506
560,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.36133814
561,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.26591527
562,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.36498734
563,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.4164021
564,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.20813037
565,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.3851021
566,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.29842925
567,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.24484506
568,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.36133814
569,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.26591527
570,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.36498734
571,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.4164021
572,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.20813037
573,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.3851021
574,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.29842925
575,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,-0.020370394,0.24484506
576,0.36498734,0.36498734,0.29320365,0.24484506,0.24484506,0.34512785,0.34512785,0.36133814
577,0.36498734,0.36498734,0.29320365,0.24484506,0.24484506,0.34512785,0.34512785,0.26591527
578,0.36498734,0.36498734,0.29320365,0.24484506,0.24484506,0.34512785,0.34512785,0.36498734
579,0.36498734,0.36498734,0.29320365,0.24484506,0.24484506,0.34512785,0.34512785,0.4164021
580,0.36498734,0.36498734,0.29320365,0.24484506,0.24484506,0.34512785,0.34512785,0.20813037
581,0.36498734,0.36498734,0.29320365,0.24484506,0.24484506,0.34512785,0.34512785,0.3851021
582,0.36498734,0.36498734,0.29320365,0.24484506,0.24484506,0.34512785,0.34512785,0.29842925
583,0.36498734,0.36498734,0.29320365,0.24484506,0.24484506,0.34512785,0.34512785,0.24484506
584,0.3955777,0.3955777,0.29320365,0.24484506,0.24484506,0.24484506,0.36232153,0.36133814
585,0.3955777,0.3955777,0.29320365,0.24484506,0.24484506,0.24484506,0.36232153,0.26591527
586,0.3955777,0.3955777,0.29320365,0.24484506,0.24484506,0.24484506,0.36232153,0.36498734
587,0.3955777,0.3955777,0.29320365,0.24484506,0.24484506,0.24484506,0.36232153,0.4164021
588,0.3955777,0.3955777,0.29320365,0.24484506,0.24484506,0.24484506,0.36232153,0.20813037
589,0.3955777,0.3955777,0.29320365,0.24484506,0.24484506,0.24484506,0.36232153,0.3851021
590,0.3955777,0.3955777,0.29320365,0.24484506,0.24484506,0.24484506,0.36232153,0.29842925
591,0.3955777,0.3955777,0.29320365,0.24484506,0.24484506,0.24484506,0.36232153,0.24484506
592,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,-0.020370394,0.34512785,0.36133814
593,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,-0.020370394,0.34512785,0.26591527
594,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,-0.020370394,0.34512785,0.36498734
595,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,-0.020370394,0.34512785,0.4164021
596,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,-0.020370394,0.34512785,0.20813037
597,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,-0.020370394,0.34512785,0.3851021
598,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,-0.020370394,0.34512785,0.29842925
599,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,-0.020370394,0.34512785,0.24484506
600,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,0.34512785,0.36133814
601,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,0.34512785,0.26591527
602,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,0.34512785,0.36498734
603,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,0.34512785,0.4164021
604,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,0.34512785,0.20813037
605,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,0.34512785,0.3851021
606,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,0.34512785,0.29842925
607,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,0.34512785,0.24484506
608,0.36498734,0.36498734,0.20839706,0.24484506,0.34512785,0.36232153,-0.020370394,0.36133814
609,0.36498734,0.36498734,0.20839706,0.24484506,0.34512785,0.36232153,-0.020370394,0.26591527
610,0.36498734,0.36498734,0.20839706,0.24484506,0.34512785,0.36232153,-0.020370394,0.36498734
611,0.36498734,0.36498734,0.20839706,0.24484506,0.34512785,0.36232153,-0.020370394,0.4164021
612,0.36498734,0.36498734,0.20839706,0.24484506,0.34512785,0.36232153,-0.020370394,0.20813037
613,0.36498734,0.36498734,0.20839706,0.24484506,0.34512785,0.36232153,-0.020370394,0.3851021
614,0.36498734,0.36498734,0.20839706,0.24484506,0.34512785,0.36232153,-0.020370394,0.29842925
615,0.36498734,0.36498734,0.20839706,0.24484506,0.34512785,0.36232153,-0.020370394,0.24484506
616,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,-0.020370394,-0.020370394,0.36133814
617,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,-0.020370394,-0.020370394,0.26591527
618,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,-0.020370394,-0.020370394,0.36498734
619,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,-0.020370394,-0.020370394,0.4164021
620,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,-0.020370394,-0.020370394,0.20813037
621,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,-0.020370394,-0.020370394,0.3851021
622,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,-0.020370394,-0.020370394,0.29842925
623,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,-0.020370394,-0.020370394,0.24484506
624,0.3955777,0.3955777,0.20839706,0.24484506,0.24484506,0.24484506,-0.020370394,0.36133814
625,0.3955777,0.3955777,0.20839706,0.24484506,0.24484506,0.24484506,-0.020370394,0.26591527
626,0.3955777,0.3955777,0.20839706,0.24484506,0.24484506,0.24484506,-0.020370394,0.36498734
627,0.3955777,0.3955777,0.20839706,0.24484506,0.24484506,0.24484506,-0.020370394,0.4164021
628,0.3955777,0.3955777,0.20839706,0.24484506,0.24484506,0.24484506,-0.020370394,0.20813037
629,0.3955777,0.3955777,0.20839706,0.24484506,0.24484506,0.24484506,-0.020370394,0.3851021
630,0.3955777,0.3955777,0.20839706,0.24484506,0.24484506,0.24484506,-0.020370394,0.29842925
631,0.3955777,0.3955777,0.20839706,0.24484506,0.24484506,0.24484506,-0.020370394,0.24484506
632,0.3955777,0.3955777,0.33599147,0.34512785,0.34512785,-0.020370394,-0.020370394,0.36133814
633,0.3955777,0.3955777,0.33599147,0.34512785,0.34512785,-0.020370394,-0.020370394,0.26591527
634,0.3955777,0.3955777,0.33599147,0.34512785,0.34512785,-0.020370394,-0.020370394,0.36498734
635,0.3955777,0.3955777,0.33599147,0.34512785,0.34512785,-0.020370394,-0.020370394,0.4164021
636,0.3955777,0.3955777,0.33599147,0.34512785,0.34512785,-0.020370394,-0.020370394,0.20813037
637,0.3955777,0.3955777,0.33599147,0.34512785,0.34512785,-0.020370394,-0.020370394,0.3851021
638,0.3955777,0.3955777,0.33599147,0.34512785,0.34512785,-0.020370394,-0.020370394,0.29842925
639,0.3955777,0.3955777,0.33599147,0.34512785,0.34512785,-0.020370394,-0.020370394,0.24484506
