,MagpieData avg_dev MeltingT,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,Ion Density,Ion Firstlonization,battery_A2,battery_X3,stable_X3,stable_X4,unstable_X1,solar_A1,solar_B,solar_X3,photo_B,photo_X4,adsorption_B,adsorption_X4,diffusion_A1,diffusion_X3,Adsorption energy(ev)
228,102.5959184,3.857142857,142.0,2.315714286,0.971,5.1391,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.05642998,0.06952062,1
229,73.37469388,3.857142857,135.8571429,2.237142857,0.971,5.1391,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.05642998,0.06952062,1
230,58.42204082,5.142857143,163.1428571,2.087142857,2.7,5.9858,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.05642998,0.06952062,1
231,305.2579592,2.428571429,92.71428571,2.724285714,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.05642998,0.06952062,1
232,252.5404082,3.142857143,120.5714286,2.561428571,0.862,4.3407,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.09401211,0.06952062,1
233,123.8971429,3.714285714,137.1428571,2.372857143,0.971,5.1391,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.09401211,0.06952062,1
234,123.1820408,4.0,138.5714286,2.39,0.971,5.1391,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.09401211,0.06952062,1
235,88.97142857,4.0,136.8571429,2.29,1.74,7.6462,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.09401211,0.06952062,1
236,69.8277551,5.0,163.5714286,2.111428571,1.74,7.6462,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.09401211,0.06952062,1
237,239.7795918,3.285714286,128.1428571,2.342857143,0.971,5.1391,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.09401211,0.06952062,1
238,89.15755102,5.142857143,164.7142857,2.15,2.7,5.9858,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.09401211,0.06952062,1
239,40.01469388,5.0,162.1428571,2.034285714,1.74,7.6462,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.09401211,0.06952062,1
240,69.8277551,5.0,163.5714286,2.111428571,2.7,5.9858,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.18140548,0.05493781,1
241,108.3004082,3.571428571,136.1428571,2.32,0.971,5.1391,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.18140548,0.05493781,1
242,243.1461224,3.714285714,138.2857143,2.327142857,0.971,5.1391,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.18140548,0.05493781,1
243,162.1534694,3.142857143,115.7142857,2.418571429,0.862,4.3407,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.18140548,0.05493781,1
244,41.12816327,4.142857143,135.8571429,2.08,0.971,5.1391,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.18140548,0.05493781,1
245,181.7420408,3.142857143,111.4285714,2.841428571,0.971,5.1391,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.18140548,0.05493781,1
246,100.4408163,3.857142857,141.0,2.32,0.971,5.1391,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.18140548,0.05493781,1
247,219.9983673,2.571428571,90.0,2.887142857,1.74,7.6462,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.18140548,0.05493781,1
248,116.037551,4.0,142.0,2.372857143,0.971,5.1391,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.11237182,0.05493781,1
249,96.89142857,4.142857143,147.8571429,2.311428571,0.971,5.1391,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.11237182,0.05493781,1
250,208.8906122,5.142857143,166.2857143,2.032857143,1.74,7.6462,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.11237182,0.05493781,1
251,241.1812245,3.428571429,133.4285714,2.327142857,0.971,5.1391,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.11237182,0.05493781,1
252,78.95428571,4.428571429,149.8571429,2.258571429,0.971,5.1391,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.11237182,0.05493781,1
253,100.4179592,3.571428571,125.0,2.251428571,0.971,5.1391,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.11237182,0.05493781,1
254,253.762449,3.428571429,121.5714286,2.65,0.862,4.3407,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.11237182,0.05493781,1
255,238.3779592,3.142857143,122.8571429,2.358571429,0.971,5.1391,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.11237182,0.05493781,1
256,208.8906122,5.142857143,166.2857143,2.032857143,2.7,5.9858,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.24055302,0.05493781,1
257,62.16163265,4.142857143,146.4285714,2.205714286,0.971,5.1391,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.24055302,0.05493781,1
258,54.79020408,4.428571429,151.2857143,2.205714286,0.971,5.1391,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.24055302,0.05493781,1
259,58.42204082,5.142857143,163.1428571,2.087142857,1.74,7.6462,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.24055302,0.05493781,1
260,112.4881633,4.285714286,148.8571429,2.364285714,0.971,5.1391,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.24055302,0.05493781,1
261,252.5404082,3.142857143,120.5714286,2.561428571,1.54,6.1132,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.24055302,0.05493781,1
262,244.0334694,4.0,145.1428571,2.318571429,0.971,5.1391,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.24055302,0.05493781,1
263,227.7665306,4.285714286,148.5714286,2.212857143,0.971,5.1391,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.24055302,0.05493781,1
264,89.15755102,5.142857143,164.7142857,2.15,1.74,7.6462,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.05642998,0.05493781,1
265,58.86571429,5.285714286,166.5714286,2.082857143,2.7,5.9858,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.05642998,0.05493781,1
266,261.8742857,2.857142857,112.0,2.372857143,0.534,5.3917,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.05642998,0.05493781,1
267,53.65387755,4.571428571,147.7142857,2.118571429,2.7,5.9858,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.05642998,0.05493781,1
268,135.1102041,3.428571429,126.5714286,2.404285714,0.971,5.1391,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.05642998,0.05493781,1
269,55.67755102,4.714285714,158.1428571,2.197142857,0.971,5.1391,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.05642998,0.05493781,1
270,30.25877551,4.428571429,146.7142857,2.065714286,0.971,5.1391,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.05642998,0.05493781,1
271,228.6538776,4.571428571,155.4285714,2.204285714,0.971,5.1391,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.05642998,0.05493781,1
272,76.82326531,4.142857143,146.5714286,2.191428571,0.971,5.1391,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.09401211,0.05493781,1
273,292.6759184,2.571428571,97.14285714,2.827142857,1.74,7.6462,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.09401211,0.05493781,1
274,90.23510204,4.428571429,151.5714286,2.177142857,0.971,5.1391,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.09401211,0.05493781,1
275,77.75836735,4.285714286,147.4285714,2.258571429,0.971,5.1391,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.09401211,0.05493781,1
276,58.86571429,5.285714286,166.5714286,2.082857143,1.74,7.6462,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.09401211,0.05493781,1
277,162.1534694,3.142857143,115.7142857,2.418571429,0.534,5.3917,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.09401211,0.05493781,1
278,79.07265306,4.857142857,159.1428571,2.25,0.971,5.1391,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.09401211,0.05493781,1
279,101.8334694,3.857142857,128.7142857,2.261428571,0.971,5.1391,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.21437244,0.090451,0.27131838,0.1879079,0.12433383,0.12169163,0.09401211,0.05493781,1
280,208.0032653,4.857142857,159.4285714,2.041428571,0.971,5.1391,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.18140548,0.05493781,1
281,108.3004082,3.571428571,136.1428571,2.32,0.862,4.3407,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.18140548,0.05493781,1
282,78.18530612,4.571428571,152.2857143,2.258571429,0.971,5.1391,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.18140548,0.05493781,1
283,44.45142857,5.285714286,169.0,2.025714286,1.74,7.6462,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.18140548,0.05493781,1
284,53.65387755,4.571428571,147.7142857,2.118571429,0.971,5.1391,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.18140548,0.05493781,1
285,253.762449,3.428571429,121.5714286,2.65,1.54,6.1132,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.18140548,0.05493781,1
286,123.8971429,3.714285714,137.1428571,2.372857143,0.862,4.3407,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.18140548,0.05493781,1
287,216.237551,3.428571429,122.2857143,2.258571429,0.971,5.1391,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.18140548,0.05493781,1
288,173.882449,3.428571429,116.2857143,2.841428571,0.971,5.1391,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.11237182,0.05493781,1
289,238.3779592,3.142857143,122.8571429,2.358571429,1.54,6.1132,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.11237182,0.05493781,1
290,206.0383673,4.571428571,154.5714286,2.041428571,0.971,5.1391,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.11237182,0.05493781,1
291,261.8742857,2.857142857,112.0,2.372857143,1.54,6.1132,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.11237182,0.05493781,1
292,44.45142857,5.285714286,169.0,2.025714286,2.7,5.9858,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.11237182,0.05493781,1
293,101.8334694,3.857142857,128.7142857,2.261428571,1.54,6.1132,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.11237182,0.05493781,1
294,40.01469388,5.0,162.1428571,2.034285714,0.971,5.1391,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.11237182,0.05493781,1
295,252.5404082,3.142857143,120.5714286,2.561428571,0.534,5.3917,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.11237182,0.05493781,1
296,107.9787755,3.428571429,128.1428571,2.322857143,0.862,4.3407,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.24055302,0.05493781,1
297,88.97142857,4.0,136.8571429,2.29,0.971,5.1391,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.24055302,0.05493781,1
298,203.235102,4.285714286,144.0,2.072857143,0.971,5.1391,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.24055302,0.05493781,1
299,69.8277551,5.0,163.5714286,2.111428571,0.971,5.1391,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.24055302,0.05493781,1
300,100.4408163,3.857142857,141.0,2.32,0.862,4.3407,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.24055302,0.05493781,1
301,208.8906122,5.142857143,166.2857143,2.032857143,0.971,5.1391,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.24055302,0.05493781,1
302,58.42204082,5.142857143,163.1428571,2.087142857,0.971,5.1391,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.24055302,0.05493781,1
303,59.30938776,5.428571429,170.0,2.078571429,1.74,7.6462,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.24055302,0.05493781,1
304,216.237551,3.428571429,122.2857143,2.258571429,1.54,6.1132,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.05642998,0.05493781,1
305,102.5959184,3.857142857,142.0,2.315714286,0.862,4.3407,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.05642998,0.05493781,1
306,171.2302041,3.857142857,128.0,2.652857143,0.862,4.3407,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.05642998,0.05493781,1
307,241.1812245,3.428571429,133.4285714,2.327142857,0.862,4.3407,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.05642998,0.05493781,1
308,123.1820408,4.0,138.5714286,2.39,0.862,4.3407,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.05642998,0.05493781,1
309,59.30938776,5.428571429,170.0,2.078571429,2.7,5.9858,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.05642998,0.05493781,1
310,170.3330612,3.714285714,123.1428571,2.832857143,0.971,5.1391,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.05642998,0.05493781,1
311,239.7795918,3.285714286,128.1428571,2.342857143,1.54,6.1132,0.089437485,0.050816726,0.14117394,0.14117394,0.16252232,0.03816386,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.05642998,0.05493781,1
312,56.45714286,4.857142857,158.2857143,2.087142857,0.971,5.1391,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.09401211,0.05493781,1
313,33.06204082,4.714285714,157.2857143,2.034285714,0.971,5.1391,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.09401211,0.05493781,1
314,227.7665306,4.285714286,148.5714286,2.212857143,0.862,4.3407,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.09401211,0.05493781,1
315,216.237551,3.428571429,122.2857143,2.258571429,0.534,5.3917,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.09401211,0.05493781,1
316,81.55102041,4.142857143,139.5714286,2.247142857,0.971,5.1391,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.09401211,0.05493781,1
317,273.6032653,3.142857143,112.5714286,2.795714286,1.74,7.6462,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.09401211,0.05493781,1
318,89.15755102,5.142857143,164.7142857,2.15,0.971,5.1391,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.09401211,0.05493781,1
319,222.9983673,3.714285714,133.1428571,2.244285714,0.862,4.3407,0.11564571,0.050816726,0.14117394,0.14117394,0.16252232,0.02213583,0.15265304,0.090451,0.22822611,0.1879079,0.16268677,0.12169163,0.09401211,0.05493781,1
320,116.037551,4.0,142.0,2.372857143,0.862,4.3407,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.18140548,0.05493781,1
321,253.762449,3.428571429,121.5714286,2.65,0.534,5.3917,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.18140548,0.05493781,1
322,76.82326531,4.142857143,146.5714286,2.191428571,0.862,4.3407,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.18140548,0.05493781,1
323,243.1461224,3.714285714,138.2857143,2.327142857,0.862,4.3407,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.18140548,0.05493781,1
324,107.9787755,3.428571429,128.1428571,2.322857143,1.54,6.1132,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.18140548,0.05493781,1
325,225.8016327,4.0,143.7142857,2.212857143,0.862,4.3407,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.18140548,0.05493781,1
326,196.4742857,4.0,133.1428571,2.087142857,0.971,5.1391,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.18140548,0.05493781,1
327,58.86571429,5.285714286,166.5714286,2.082857143,0.971,5.1391,0.43290132,0.050816726,0.14117394,0.14117394,0.16252232,0.21909729,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.18140548,0.05493781,1
328,96.89142857,4.142857143,147.8571429,2.311428571,0.862,4.3407,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.11237182,0.05493781,1
329,158.2857143,3.285714286,115.2857143,2.788571429,1.74,7.6462,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.11237182,0.05493781,1
330,59.30938776,5.428571429,170.0,2.078571429,0.971,5.1391,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.11237182,0.05493781,1
331,62.16163265,4.142857143,146.4285714,2.205714286,0.862,4.3407,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.11237182,0.05493781,1
332,319.7191837,2.285714286,86.28571429,2.841428571,1.74,7.6462,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.11237182,0.05493781,1
333,59.30938776,5.428571429,170.0,2.078571429,0.0017,17.4228,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.11237182,0.05493781,1
334,116.0146939,3.714285714,126.0,2.304285714,0.534,5.3917,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.11237182,0.05493781,1
335,135.0220408,3.142857143,117.2857143,2.337142857,0.971,5.1391,0.14843634,0.050816726,0.14117394,0.14117394,0.16252232,0.10219698,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.11237182,0.05493781,1
336,112.4881633,4.285714286,148.8571429,2.364285714,0.862,4.3407,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.24055302,0.05493781,1
337,44.45142857,5.285714286,169.0,2.025714286,0.971,5.1391,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.24055302,0.05493781,1
338,100.4179592,3.571428571,125.0,2.251428571,1.54,6.1132,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.24055302,0.05493781,1
339,81.40367347,3.857142857,135.7142857,2.228571429,0.534,5.3917,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.24055302,0.05493781,1
340,222.9983673,3.714285714,133.1428571,2.244285714,0.534,5.3917,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.24055302,0.05493781,1
341,244.0334694,4.0,145.1428571,2.318571429,0.862,4.3407,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.24055302,0.05493781,1
342,77.75836735,4.285714286,147.4285714,2.258571429,0.862,4.3407,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.24055302,0.05493781,1
343,54.79020408,4.428571429,151.2857143,2.205714286,0.862,4.3407,0.08641252,0.050816726,0.14117394,0.14117394,0.16252232,0.11160606,0.05997342,0.090451,0.1676833,0.1879079,0.28674075,0.12169163,0.24055302,0.05493781,1
