,battery_A1,battery_A2,battery_B,battery_X1,battery_X2,battery_X3,battery_X4,stable_A1,stable_A2,stable_B,stable_X1,stable_X2,stable_X3,stable_X4,unstable_A1,unstable_A2,unstable_B,unstable_X1,unstable_X2,unstable_X3,unstable_X4,solar_A1,solar_A2,solar_B,solar_X1,solar_X2,solar_X3,solar_X4,photo_A1,photo_A2,photo_B,photo_X1,photo_X2,photo_X3,photo_X4,rechargeable_A1,rechargeable_A2,rechargeable_B,rechargeable_X1,rechargeable_X2,rechargeable_X3,rechargeable_X4,adsorption_A1,adsorption_A2,adsorption_B,adsorption_X1,adsorption_X2,adsorption_X3,adsorption_X4,diffusion_A1,diffusion_A2,diffusion_B,diffusion_X1,diffusion_X2,diffusion_X3,diffusion_X4,intercalation_A1,intercalation_A2,intercalation_B,intercalation_X1,intercalation_X2,intercalation_X3,intercalation_X4
367,0.5669834,0.5669834,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.3668327,0.3668327,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.42468417,0.42468417,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.24562924,0.24562924,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.21369803,0.21369803,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.57163334,0.57163334,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.36133814,0.36133814,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.5222907,0.5222907,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.68533975,0.68533975,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
368,0.44671488,0.44671488,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3616813,0.3616813,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.51970124,0.51970124,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4540708,0.4540708,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5926203,0.5926203,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
369,0.44671488,0.44671488,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3616813,0.3616813,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.51970124,0.51970124,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4540708,0.4540708,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5926203,0.5926203,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
370,0.44671488,0.44671488,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3616813,0.3616813,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.51970124,0.51970124,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4540708,0.4540708,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5926203,0.5926203,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
371,0.44671488,0.44671488,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3616813,0.3616813,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.51970124,0.51970124,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4540708,0.4540708,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5926203,0.5926203,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
372,0.44671488,0.44671488,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3616813,0.3616813,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.51970124,0.51970124,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4540708,0.4540708,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5926203,0.5926203,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
373,0.44671488,0.44671488,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3616813,0.3616813,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.51970124,0.51970124,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4540708,0.4540708,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5926203,0.5926203,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
374,0.44671488,0.44671488,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3616813,0.3616813,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.51970124,0.51970124,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4540708,0.4540708,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5926203,0.5926203,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
375,0.44671488,0.44671488,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3616813,0.3616813,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.51970124,0.51970124,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4540708,0.4540708,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5926203,0.5926203,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
376,0.16759743,0.16759743,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.28220642,0.28220642,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2053389,0.2053389,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31009158,0.31009158,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.37432775,0.37432775,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
377,0.16759743,0.16759743,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.28220642,0.28220642,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2053389,0.2053389,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31009158,0.31009158,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.37432775,0.37432775,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
378,0.16759743,0.16759743,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.28220642,0.28220642,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2053389,0.2053389,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31009158,0.31009158,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.37432775,0.37432775,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
379,0.16759743,0.16759743,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.28220642,0.28220642,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2053389,0.2053389,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31009158,0.31009158,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.37432775,0.37432775,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
380,0.16759743,0.16759743,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.28220642,0.28220642,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2053389,0.2053389,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31009158,0.31009158,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.37432775,0.37432775,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
381,0.16759743,0.16759743,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.28220642,0.28220642,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2053389,0.2053389,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31009158,0.31009158,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.37432775,0.37432775,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
382,0.16759743,0.16759743,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.28220642,0.28220642,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2053389,0.2053389,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31009158,0.31009158,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.37432775,0.37432775,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
383,0.16759743,0.16759743,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.28220642,0.28220642,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2053389,0.2053389,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31009158,0.31009158,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.37432775,0.37432775,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
384,0.28904858,0.28904858,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.29619506,0.29619506,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3491499,0.3491499,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4022397,0.4022397,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5304877,0.5304877,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
385,0.28904858,0.28904858,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.29619506,0.29619506,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3491499,0.3491499,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4022397,0.4022397,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5304877,0.5304877,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
386,0.28904858,0.28904858,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.29619506,0.29619506,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3491499,0.3491499,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4022397,0.4022397,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5304877,0.5304877,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
387,0.28904858,0.28904858,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.29619506,0.29619506,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3491499,0.3491499,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4022397,0.4022397,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5304877,0.5304877,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
388,0.28904858,0.28904858,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.29619506,0.29619506,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3491499,0.3491499,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4022397,0.4022397,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5304877,0.5304877,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
389,0.28904858,0.28904858,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.29619506,0.29619506,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3491499,0.3491499,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4022397,0.4022397,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5304877,0.5304877,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
390,0.28904858,0.28904858,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.29619506,0.29619506,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3491499,0.3491499,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4022397,0.4022397,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5304877,0.5304877,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
391,0.28904858,0.28904858,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.29619506,0.29619506,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3491499,0.3491499,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4022397,0.4022397,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.5304877,0.5304877,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
392,0.37616432,0.37616432,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.47297877,0.47297877,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31287086,0.31287086,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.54667395,0.54667395,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
393,0.37616432,0.37616432,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.47297877,0.47297877,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31287086,0.31287086,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.54667395,0.54667395,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
394,0.37616432,0.37616432,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.47297877,0.47297877,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31287086,0.31287086,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.54667395,0.54667395,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
395,0.37616432,0.37616432,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.47297877,0.47297877,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31287086,0.31287086,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.54667395,0.54667395,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
396,0.37616432,0.37616432,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.47297877,0.47297877,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31287086,0.31287086,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.54667395,0.54667395,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
397,0.37616432,0.37616432,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.47297877,0.47297877,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31287086,0.31287086,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.54667395,0.54667395,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
398,0.37616432,0.37616432,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.47297877,0.47297877,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31287086,0.31287086,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.54667395,0.54667395,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
399,0.37616432,0.37616432,0.22410308,0.14322981,0.14322981,0.14322981,0.14322981,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.35965994,0.35965994,0.15648787,0.12309439,0.12309439,0.12309439,0.12309439,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.47297877,0.47297877,0.26438892,0.18645182,0.18645182,0.18645182,0.18645182,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.31287086,0.31287086,0.25366628,0.16421618,0.16421618,0.16421618,0.16421618,0.54667395,0.54667395,0.3941247,0.15702268,0.15702268,0.15702268,0.15702268
400,0.5669834,0.5669834,0.385399,0.14322981,0.14322981,0.14322981,0.14322981,0.3668327,0.3668327,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.42468417,0.42468417,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.24562924,0.24562924,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.21369803,0.21369803,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.57163334,0.57163334,0.36311576,0.18645182,0.18645182,0.18645182,0.18645182,0.36133814,0.36133814,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.5222907,0.5222907,0.3068452,0.16421618,0.16421618,0.16421618,0.16421618,0.68533975,0.68533975,0.5977446,0.15702268,0.15702268,0.15702268,0.15702268
401,0.5669834,0.5669834,0.385399,0.14322981,0.14322981,0.14322981,0.14322981,0.3668327,0.3668327,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.42468417,0.42468417,0.28992674,0.12309439,0.12309439,0.12309439,0.12309439,0.24562924,0.24562924,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.21369803,0.21369803,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.57163334,0.57163334,0.36311576,0.18645182,0.18645182,0.18645182,0.18645182,0.36133814,0.36133814,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.5222907,0.5222907,0.3068452,0.16421618,0.16421618,0.16421618,0.16421618,0.68533975,0.68533975,0.5977446,0.15702268,0.15702268,0.15702268,0.15702268
